3.05 0.558525 0.349435 1.48961
3.06 0.560359 0.326492 1.42883
3.07 0.562188 0.303549 1.3688
3.08 0.564013 0.29296 1.30956
3.09 0.565833 0.282372 1.25115
3.1 0.567648 0.314138 1.19365
3.11 0.569459 0.345905 1.13708
3.12 0.571266 0.291196 1.08152
3.13 0.573068 0.236486 1.027
3.14 0.574865 0.261194 0.973594
3.15 0.576658 0.285901 0.921343
3.16 0.578446 0.278842 0.870311
3.17 0.580229 0.271783 0.820548
3.18 0.582008 0.25237 0.772109
3.19 0.583782 0.232957 0.725043
3.2 0.585551 0.236486 0.679402
3.21 0.587315 0.240016 0.635235
3.22 0.589075 0.222368 0.592588
3.23 0.590828 0.204719 0.551504
3.24 0.592578 0.19413 0.512021
3.25 0.594322 0.183542 0.474174
3.26 0.596063 0.180012 0.437988
3.27 0.597797 0.176482 0.403487
3.28 0.599526 0.162364 0.370686
3.29 0.60125 0.148245 0.339595
3.3 0.602969 0.134126 0.310215
3.31 0.604684 0.120008 0.282538
3.32 0.606394 0.118243 0.256553
3.33 0.608097 0.116478 0.232237
3.34 0.609795 0.112949 0.209561
3.35 0.611489 0.109419 0.188489
3.36 0.613177 0.105889 0.168979
3.37 0.614859 0.10236 0.150981
3.38 0.616537 0.111184 0.13444
3.39 0.618209 0.120008 0.119296
3.4 0.619875 0.116478 0.105486
3.41 0.621537 0.112949 0.0929405
3.42 0.623193 0.10236 0.0815904
3.43 0.624843 0.0917708 0.0713629
3.44 0.626488 0.0776522 0.062185
3.45 0.628127 0.0635336 0.0539831
3.46 0.629761 0.0811818 0.0466842
3.47 0.631389 0.09883 0.0402163
3.48 0.633011 0.0758874 0.0345095
3.49 0.634628 0.0529447 0.0294958
3.5 0.636239 0.0670632 0.0251103
3.51 0.637845 0.0811818 0.0212912
3.52 0.639445 0.0864763 0.0179799
3.53 0.641038 0.0917708 0.0151218
3.54 0.642627 0.0758874 0.012666
3.55 0.64421 0.060004 0.0105654
3.56 0.645786 0.0617688 0.00877686
3.57 0.647357 0.0635336 0.00726109
3.58 0.648922 0.0564743 0.00598249
3.59 0.650481 0.049415 0.00490907
3.6 0.652034 0.060004 0.00401228
